Client ID,Type,Status,Class Name,Start Datetime,Login Source,Membership Type,Location,Program Service,Counts Towards Membership Limits,Clients → Client Active,Class → Coach Name,Appointment Details - Appointment Booking → Provider Name
5077007,Classes,Attended,CrossFit: 7:00 PM,2025-01-08T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5144933,Classes,Attended,CrossFit: 4:00 PM,2025-01-08T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5207036,Classes,Attended,CrossFit: 12:30 PM,2025-01-08T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5213712,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-08T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5212884,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-08T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5231484,Classes,Attended,CrossFit: 8:00 PM,2025-01-08T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5220339,Classes,Attended,CrossFit: 9:30 AM,2025-01-08T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5221998,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-08T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5291838,Classes,Attended,CrossFit: 5:30 AM,2025-01-08T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5285348,Classes,Attended,CrossFit: 7:30 AM,2025-01-08T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5278625,Classes,Attended,CrossFit: 10:00 AM,2025-01-08T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5240419,Classes,Attended,CrossFit: 4:30 PM,2025-01-08T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5244451,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-08T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5258043,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-08T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5274831,Classes,Attended,CrossFit: 9:30 AM,2025-01-08T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5269700,Classes,Attended,CrossFit: 7:00 AM,2025-01-08T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5296671,Classes,Attended,CrossFit: 9:30 AM,2025-01-08T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5316013,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5301265,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5326399,Classes,Attended,CrossFit: 12:30 PM,2025-01-08T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5328318,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-08T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5358164,Classes,Attended,CrossFit: 5:00 AM,2025-01-08T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5350732,Classes,Attended,CrossFit: 8:00 PM,2025-01-08T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5370202,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-08T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5372546,Classes,Attended,CrossFit: 7:00 PM,2025-01-08T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5380999,Classes,Attended,CrossFit: 7:00 PM,2025-01-08T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5376765,Classes,Attended,CrossFit: 4:30 PM,2025-01-08T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5376936,Classes,Attended,CrossFit: 7:00 AM,2025-01-08T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5400706,Classes,Attended,Crossfit: 8:00 AM,2025-01-08T08:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5398109,Classes,Attended,CrossFit: 7:00 AM,2025-01-08T07:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5390807,Classes,Attended,CrossFit: 7:00 PM,2025-01-08T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5413802,Classes,Attended,CrossFit: 6:00 AM,2025-01-08T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5406948,Classes,Attended,CrossFit: 5:00 PM,2025-01-08T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5432212,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5423019,Classes,Attended,CrossFit: 12:30 PM,2025-01-08T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5422140,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5419282,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5440675,Classes,Attended,CrossFit: 5:00 PM,2025-01-08T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5432463,Classes,Attended,CrossFit: 8:00 PM,2025-01-08T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5433194,Classes,Attended,CrossFit: 6:00 PM,2025-01-08T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5433194,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5436307,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5419282,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5423019,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5432212,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5431463,Classes,Attended,CrossFit: 5:00 PM,2025-01-07T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5401419,Classes,Attended,CrossFit: 1:00 PM,2025-01-07T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5404647,Classes,Attended,CrossFit: 10:00 AM,2025-01-07T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Inactive,Laura Flynn,
5413802,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5390809,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5390807,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5390786,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5398109,Classes,Attended,CrossFit: 7:00 AM,2025-01-07T07:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5372546,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5380999,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5370202,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5350732,Classes,Attended,CrossFit: 8:00 PM,2025-01-07T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5348994,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5358164,Classes,Attended,CrossFit: 5:00 AM,2025-01-07T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5328318,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5326399,Classes,Attended,CrossFit: 4:00 PM,2025-01-07T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5335322,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5346363,Classes,Attended,CrossFit: 4:00 PM,2025-01-07T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5301265,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5301836,Classes,Attended,CrossFit: 1:00 PM,2025-01-07T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5316013,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5314359,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-07T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5296671,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5258043,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-07T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5240419,Classes,Attended,CrossFit: 4:30 PM,2025-01-07T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5251261,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5278625,Classes,Attended,CrossFit: 10:00 AM,2025-01-07T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5291838,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5288936,Classes,Attended,CrossFit: 4:30 PM,2025-01-07T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5221998,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-07T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5220339,Classes,Attended,CrossFit: 6:30 AM,2025-01-07T06:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5237985,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5231484,Classes,Attended,CrossFit: 8:00 PM,2025-01-07T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5212884,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-07T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5215124,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5213712,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-07T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5207036,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5124860,Classes,Attended,CrossFit: 10:00 AM,2025-01-07T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5146756,Classes,Attended,Crossfit: 8:00 AM,2025-01-07T08:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5122505,Classes,Attended,CrossFit: 6:30 AM,2025-01-07T06:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5122968,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Pack,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5057606,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5076429,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5049125,Classes,Attended,CrossFit: 7:00 AM,2025-01-07T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5154953,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-07T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5190735,Classes,Attended,CrossFit: 4:30 PM,2025-01-07T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5176407,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5172342,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5173366,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4943204,Classes,Attended,CrossFit: 8:00 PM,2025-01-07T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
4940523,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4939570,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
4961630,Classes,Attended,CrossFit: 4:00 PM,2025-01-07T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
4966787,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-07T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Inactive,Vinicius Rocker,
4975179,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4988491,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4985224,Classes,Attended,CrossFit: 5:00 AM,2025-01-07T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4921643,Classes,Attended,CrossFit: 7:00 AM,2025-01-07T07:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4920242,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4915598,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-07T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
4936532,Classes,Attended,CrossFit: 10:00 AM,2025-01-07T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4933048,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4927331,Classes,Attended,CrossFit: 5:00 AM,2025-01-07T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4927803,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5033941,Classes,Attended,CrossFit: 7:30 AM,2025-01-07T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5032843,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-07T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5027460,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5046629,Classes,Attended,CrossFit: 7:30 AM,2025-01-07T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5047109,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5039919,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5044793,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5025621,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5009080,Classes,Attended,CrossFit: 5:00 PM,2025-01-07T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5012166,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4995959,Classes,Attended,CrossFit: 1:00 PM,2025-01-07T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4995282,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4996766,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4889363,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
4884592,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-07T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
4887234,Classes,Attended,CrossFit: 4:00 PM,2025-01-07T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4903020,Classes,Attended,Crossfit: 8:00 AM,2025-01-07T08:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4899525,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4855452,Classes,Attended,CrossFit: 7:30 AM,2025-01-07T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4881940,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
4843782,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Inactive,Adam McGroggan,
4834642,Classes,Attended,CrossFit: 5:00 PM,2025-01-07T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4852401,Classes,Attended,CrossFit: 1:00 PM,2025-01-07T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4826049,Classes,Attended,CrossFit: 7:30 AM,2025-01-07T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4825866,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4797272,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4780860,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4761160,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4761059,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4769029,Classes,Attended,CrossFit: 5:30 AM,2025-01-07T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4770390,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4725750,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4647058,Classes,Attended,CrossFit: 5:00 PM,2025-01-07T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4609526,Classes,Attended,CrossFit: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4755909,Classes,Attended,CrossFit: 10:00 AM,2025-01-07T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Inactive,Laura Flynn,
4741583,Classes,Attended,CrossFit: 9:30 AM,2025-01-07T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4534603,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4534611,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4538780,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4534559,Classes,Attended,CrossFit: 5:00 PM,2025-01-07T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
4534579,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4534593,Classes,Attended,CrossFit: 8:00 PM,2025-01-07T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
4534582,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4583739,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4573745,Classes,Attended,CrossFit: 7:00 PM,2025-01-07T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4603788,Classes,Attended,CrossFit: 6:00 PM,2025-01-07T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4569505,Classes,Attended,CrossFit: 7:00 AM,2025-01-07T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4569016,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4564871,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-07T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Inactive,Pa White,
4555120,Classes,Attended,CrossFit: 7:30 AM,2025-01-07T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4534544,Classes,Attended,CrossFit: 12:30 PM,2025-01-07T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
